month,week,hour,weather,temperature,ordernum
3,6,5,1,2,3469
3,6,6,1,2,4416
3,6,7,1,1,6462
3,6,8,1,1,9859
3,6,9,1,1,14538
3,6,10,1,1,17848
3,6,11,3,1,21485
3,6,12,3,1,23340
3,6,13,1,3,22977
3,6,14,1,3,21579
3,6,15,1,4,21425
3,6,16,1,4,19461
3,6,17,1,3,22531
3,6,18,1,2,26867
3,6,19,1,1,28324
3,6,20,1,-1,26393
3,6,21,1,-1,25525
3,6,22,1,-2,27046
3,6,23,1,-3,27730
3,7,0,1,-3,23947
3,7,1,1,-3,20669
3,7,2,1,-3,17722
3,7,3,1,-3,14263
3,7,4,1,-3,8735
3,7,5,1,-3,3718
3,7,6,1,-4,3695
3,7,7,1,-3,5003
3,7,8,1,-3,7905
3,7,9,1,-1,11904
3,7,10,1,1,16788
3,7,11,1,3,19612
3,7,12,1,4,21013
3,7,13,1,4,20601
3,7,14,1,7,20127
3,7,15,1,7,18634
3,7,16,1,7,17389
3,7,17,1,8,18961
3,7,18,1,7,20124
3,7,19,1,7,19536
3,7,20,1,4,17905
3,7,21,1,6,16662
3,7,22,1,5,14687
3,7,23,1,4,11310
3,1,0,1,4,6862
3,1,1,1,4,4153
3,1,2,1,4,2609
3,1,3,1,4,1888
3,1,4,1,4,2001
3,1,5,1,4,3724
3,1,6,3,2,10077
3,1,7,3,4,17433
3,1,8,1,3,20447
3,1,9,1,4,19902
3,1,10,1,4,17838
3,1,11,1,6,17572
3,1,12,1,8,17389
3,1,13,1,10,16959
3,1,14,1,12,18045
3,1,15,1,11,18268
3,1,16,1,11,16064
3,1,17,1,11,19569
3,1,18,1,11,23514
3,1,19,1,11,23289
3,1,20,1,10,23054
3,1,21,2,8,21677
3,1,22,1,7,18944
3,1,23,1,7,14094
3,2,0,1,7,9016
3,2,1,1,6,4956
3,2,2,1,6,2991
3,2,3,1,6,2121
3,2,4,1,6,1892
3,2,5,1,5,3487
3,2,6,1,4,10168
3,2,7,1,4,18807
3,2,8,1,5,21617
3,2,9,1,7,20485
3,2,10,1,7,18769
3,2,11,1,8,18512
3,2,12,1,8,18998
3,2,13,2,5,20561
3,2,14,2,4,21780
3,2,15,2,3,20497
3,2,16,2,4,15878
3,2,17,1,3,19864
3,2,18,2,3,24938
3,2,19,2,3,25940
3,2,20,2,2,26345
3,2,21,2,2,24561
3,2,22,1,2,22260
3,2,23,1,2,16975
4,3,0,1,2,10742
4,3,1,1,2,6102
4,3,2,1,2,3708
4,3,3,1,1,2422
4,3,4,1,1,2360
4,3,5,1,0,3791
4,3,6,1,0,10850
4,3,7,1,1,19676
4,3,8,1,2,22863
4,3,9,1,2,21694
4,3,10,1,3,19292
4,3,11,1,5,19056
4,3,12,1,7,19582
4,3,13,1,8,19222
4,3,14,1,8,20284
4,3,15,1,10,18857
4,3,16,1,10,15220
4,3,17,1,10,19100
4,3,18,1,10,24684
4,3,19,1,9,26456
4,3,20,1,8,26295
4,3,21,1,8,25777
4,3,22,1,7,23806
4,3,23,1,7,18756
4,4,0,1,7,12418
4,4,1,1,6,7078
4,4,2,1,6,4377
4,4,3,1,6,2766
4,4,4,1,6,2592
4,4,5,1,6,3789
4,4,6,1,7,10034
4,4,7,1,8,19032
4,4,8,1,9,22591
4,4,9,1,10,20881
4,4,10,1,13,19166
4,4,11,1,14,19632
4,4,12,1,16,20061
4,4,13,1,17,19480
4,4,14,1,19,20652
4,4,15,1,19,18934
4,4,16,1,18,14756
4,4,17,1,18,18618
4,4,18,1,14,23904
4,4,19,1,15,25082
4,4,20,1,15,25587
4,4,21,1,15,25040
4,4,22,1,15,23922
4,4,23,1,15,21834
4,5,0,1,15,18206
4,5,1,1,16,12943
4,5,2,1,16,8786
4,5,3,1,16,5969
4,5,4,1,16,4407
4,5,5,1,16,3801
4,5,6,1,16,6927
4,5,7,1,16,11033
4,5,8,1,17,15864
4,5,9,1,17,19284
4,5,10,2,17,20643
4,5,11,2,17,20573
4,5,12,2,16,21820
4,5,13,2,16,20496
4,5,14,2,17,20317
4,5,15,1,17,19017
4,5,16,2,17,16275
4,5,17,1,17,20386
4,5,18,1,17,24056
4,5,19,1,17,23227
4,5,20,1,16,20514
4,5,21,1,16,20522
4,5,22,1,16,22446
4,5,23,1,16,22027
4,6,0,1,16,19506
4,6,1,1,16,16330
4,6,2,1,15,13440
4,6,3,1,15,10407
4,6,4,2,13,6860
4,6,5,2,11,3175
4,6,6,1,8,3828
4,6,7,1,8,5730
4,6,8,1,8,7899
4,6,9,1,9,12284
4,6,10,1,10,16054
4,6,11,1,9,18763
4,6,12,1,9,20297
4,6,13,1,10,20528
4,6,14,1,10,19904
4,6,15,1,11,20376
4,6,16,1,10,18555
4,6,17,1,9,21496
4,6,18,1,9,23703
4,6,19,1,8,23747
4,6,20,1,8,21300
4,6,21,1,7,20835
4,6,22,1,7,22432
4,6,23,1,6,23786
4,7,0,1,6,19497
4,7,1,1,6,16332
4,7,2,1,6,13405
4,7,3,1,7,10426
4,7,4,1,6,6993
4,7,5,1,6,3198
4,7,6,1,6,3272
4,7,7,1,6,4434
4,7,8,1,6,7143
4,7,9,1,7,10522
4,7,10,1,8,15256
4,7,11,1,11,17000
4,7,12,1,12,18350
4,7,13,1,14,19058
4,7,14,1,14,18472
4,7,15,1,16,18210
4,7,16,1,15,16675
4,7,17,1,16,17421
4,7,18,1,15,18514
4,7,19,1,14,17311
4,7,20,1,14,16827
4,7,21,1,13,16460
4,7,22,1,10,14892
4,7,23,1,6,11446
4,1,0,1,8,7189
4,1,1,1,8,3887
4,1,2,1,8,2520
4,1,3,1,7,1738
4,1,4,1,7,1983
4,1,5,1,7,3442
4,1,6,1,7,8726
4,1,7,1,6,15299
4,1,8,1,6,18990
4,1,9,1,7,18767
4,1,10,1,8,16765
4,1,11,1,11,17008
4,1,12,1,12,17038
4,1,13,1,15,16987
4,1,14,1,14,17624
4,1,15,1,16,17691
4,1,16,1,16,16156
4,1,17,1,15,18917
4,1,18,1,14,22688
4,1,19,1,14,22664
4,1,20,1,12,22115
4,1,21,1,12,20715
4,1,22,1,16,17372
4,1,23,1,17,15726
4,2,0,1,17,8831
4,2,1,1,17,5113
4,2,2,1,16,3061
4,2,3,1,16,2082
4,2,4,1,16,1908
4,2,5,1,16,3242
4,2,6,1,16,9306
4,2,7,1,15,17491
4,2,8,2,14,21095
4,2,9,2,12,20559
4,2,10,1,12,18180
4,2,11,1,12,18007
4,2,12,1,12,19351
4,2,13,1,11,19373
4,2,14,1,11,20143
4,2,15,1,10,19399
4,2,16,1,10,16511
4,2,17,1,9,21056
4,2,18,1,8,26918
4,2,19,2,8,29121
4,2,20,2,7,25667
4,2,21,1,7,24545
4,2,22,2,6,22659
4,2,23,2,6,16439
4,3,0,2,6,9554
4,3,1,2,6,5475
4,3,2,1,6,3484
4,3,3,1,5,2366
4,3,4,1,5,2119
4,3,5,1,5,3475
4,3,6,1,5,9677
4,3,7,1,5,17594
4,3,8,1,5,21844
4,3,9,1,5,21347
4,3,10,1,6,19772
4,3,11,1,6,19510
4,3,12,1,6,20365
4,3,13,1,6,20005
4,3,14,1,6,20974
4,3,15,1,6,19820
4,3,16,1,7,16561
4,3,17,1,7,19982
4,3,18,1,7,25002
4,3,19,1,7,26857
4,3,20,1,5,27724
4,3,21,1,4,26593
4,3,22,1,3,24947
4,3,23,1,3,20039
4,4,0,1,3,12505
4,4,1,1,3,6852
4,4,2,1,3,4189
4,4,3,1,3,2729
4,4,4,1,3,2527
4,4,5,1,3,3748
4,4,6,1,3,9859
4,4,7,1,3,17976
4,4,8,1,3,22337
4,4,9,1,3,22364
4,4,10,1,3,20263
4,4,11,1,3,19873
4,4,12,1,4,21172
4,4,13,1,4,20850
4,4,14,1,4,21290
4,4,15,1,5,20078
4,4,16,1,5,16281
4,4,17,1,6,20699
4,4,18,1,6,26203
4,4,19,1,6,27661
4,4,20,1,6,27049
4,4,21,1,5,27031
4,4,22,1,5,25086
4,4,23,1,5,22172
4,5,0,1,5,16303
4,5,1,1,4,9923
4,5,2,1,4,6268
4,5,3,1,4,4254
4,5,4,1,4,3418
4,5,5,2,4,4015
4,5,6,2,4,10183
4,5,7,2,4,17353
4,5,8,1,4,21773
4,5,9,1,4,21491
4,5,10,1,6,19640
4,5,11,1,6,19548
4,5,12,1,7,20065
4,5,13,1,8,19108
4,5,14,1,10,20627
4,5,15,1,11,19306
4,5,16,1,11,16959
4,5,17,1,12,21225
4,5,18,1,12,26197
4,5,19,1,13,27473
4,5,20,1,13,25518
4,5,21,1,13,24802
4,5,22,1,13,25278
4,5,23,1,12,25149
4,6,0,1,12,22909
4,6,1,1,13,19130
4,6,2,1,13,15831
4,6,3,1,12,11511
4,6,4,1,12,7077
4,6,5,1,11,3393
4,6,6,1,12,4343
4,6,7,1,12,6294
4,6,8,1,12,10207
4,6,9,1,13,14241
4,6,10,1,12,17320
4,6,11,1,13,19621
4,6,12,1,12,20932
4,6,13,1,13,20811
4,6,14,1,12,19772
4,6,15,1,13,19502
4,6,16,1,13,17100
4,6,17,1,13,19998
4,6,18,1,12,24403
4,6,19,1,12,25105
4,6,20,1,11,24516
4,6,21,1,9,24787
4,6,22,1,8,25577
4,6,23,1,8,25829
4,7,0,1,7,23554
4,7,1,1,7,20521
4,7,2,1,7,17924
4,7,3,1,7,13591
4,7,4,1,7,8159
4,7,5,1,6,3445
4,7,6,1,7,3727
4,7,7,1,6,5075
4,7,8,1,7,7470
4,7,9,1,8,11500
4,7,10,1,10,15263
4,7,11,1,13,18052
4,7,12,1,15,19991
4,7,13,1,16,19346
4,7,14,1,17,19369
4,7,15,1,19,18483
4,7,16,1,18,17471
4,7,17,1,16,18163
4,7,18,1,15,19280
4,7,19,1,14,18863
4,7,20,1,12,17640
4,7,21,1,12,15278
4,7,22,1,12,13883
4,7,23,1,11,11038
4,1,0,1,11,7384
4,1,1,1,12,4175
4,1,2,1,12,2685
4,1,3,1,11,1733
4,1,4,1,11,2017
4,1,5,1,11,3628
4,1,6,1,11,9905
4,1,7,1,10,16905
4,1,8,1,11,19958
4,1,9,1,13,18667
4,1,10,1,16,16547
4,1,11,1,17,16307
4,1,12,1,17,16577
4,1,13,1,17,16227
4,1,14,1,19,18009
4,1,15,1,18,17945
4,1,16,1,20,16405
4,1,17,1,19,19477
4,1,18,1,18,23247
4,1,19,1,18,22735
4,1,20,1,18,21983
4,1,21,1,17,20803
4,1,22,1,17,17249
4,1,23,1,16,12615
4,2,0,1,16,8236
4,2,1,1,16,4721
4,2,2,1,16,2808
4,2,3,1,16,1804
4,2,4,1,16,1742
4,2,5,1,16,3285
4,2,6,1,15,10025
4,2,7,1,16,18587
4,2,8,1,16,22397
4,2,9,2,13,20379
4,2,10,1,13,18395
4,2,11,1,13,17709
4,2,12,1,13,18126
4,2,13,1,15,18102
4,2,14,1,17,19667
4,2,15,1,18,18557
4,2,16,1,18,16474
4,2,17,1,18,20714
4,2,18,1,18,25141
4,2,19,1,17,25070
4,2,20,1,17,24303
4,2,21,1,16,23762
4,2,22,1,15,20814
4,2,23,1,16,16066
4,3,0,1,16,10025
4,3,1,1,15,6441
4,3,2,1,14,3620
4,3,3,1,13,2376
4,3,4,1,12,2152
4,3,5,1,12,3635
4,3,6,1,11,10249
4,3,7,1,11,18615
4,3,8,1,12,21705
4,3,9,1,13,20374
4,3,10,1,14,18410
4,3,11,1,16,18459
4,3,12,1,18,18960
4,3,13,1,20,18536
4,3,14,1,20,19249
4,3,15,1,21,18417
4,3,16,1,22,15295
4,3,17,1,21,19318
4,3,18,1,21,23539
4,3,19,1,20,25301
4,3,20,1,19,25518
4,3,21,1,18,25806
4,3,22,1,17,23732
4,3,23,1,16,19209
4,4,0,1,15,12191
4,4,1,1,14,7016
4,4,2,1,14,4325
4,4,3,1,13,2798
4,4,4,1,12,2598
4,4,5,1,12,3861
4,4,6,1,11,10664
4,4,7,1,11,19060
4,4,8,1,12,22169
4,4,9,1,13,20632
4,4,10,1,14,18900
4,4,11,1,16,19136
4,4,12,1,16,19780
4,4,13,1,17,19401
4,4,14,1,17,20857
4,4,15,1,16,19117
4,4,16,1,16,15393
4,4,17,1,16,19947
4,4,18,1,15,26019
4,4,19,1,13,27649
4,4,20,1,12,27241
4,4,21,1,12,26635
4,4,22,1,13,24997
4,4,23,1,14,21693
4,5,0,1,14,16305
4,5,1,1,14,10330
4,5,2,1,14,6743
4,5,3,1,15,4451
4,5,4,2,14,3489
4,5,5,2,13,4505
4,5,6,2,13,10463
4,5,7,2,13,18319
4,5,8,1,13,22163
4,5,9,1,14,21455
4,5,10,1,14,19715
4,5,11,1,15,19651
4,5,12,1,16,20498
4,5,13,2,17,19609
4,5,14,1,17,20704
4,5,15,1,19,18947
4,5,16,1,21,15737
4,5,17,1,21,19356
4,5,18,1,21,25155
4,5,19,1,21,27639
4,5,20,1,21,26233
4,5,21,1,20,24860
4,5,22,1,19,25142
4,5,23,1,19,24961
4,6,0,1,18,22488
4,6,1,1,17,18928
4,6,2,1,17,15521
4,6,3,1,16,11425
4,6,4,1,16,7158
4,6,5,1,16,3622
4,6,6,1,15,4569
4,6,7,1,15,7085
4,6,8,1,16,11084
4,6,9,1,17,15561
4,6,10,1,19,18575
4,6,11,1,22,21094
4,6,12,1,23,22667
4,6,13,1,24,22801
4,6,14,1,25,22496
4,6,15,1,25,21838
4,6,16,1,26,18558
4,6,17,1,24,21229
4,6,18,1,24,25687
4,6,19,1,23,26488
4,6,20,1,24,24888
4,6,21,1,23,24143
4,6,22,1,21,25123
4,6,23,1,19,24784
4,7,0,1,18,22203
4,7,1,1,17,20314
4,7,2,1,16,18017
4,7,3,1,15,13573
4,7,4,1,14,8486
4,7,5,1,13,3929
4,7,6,1,12,4112
4,7,7,1,12,6082
4,7,8,1,12,8590
4,7,9,1,13,13114
4,7,10,1,13,17150
4,7,11,1,15,20348
4,7,12,1,16,21421
4,7,13,1,17,21072
4,7,14,1,14,21327
4,7,15,1,14,20734
4,7,16,1,14,19550
4,7,17,1,13,20613
4,7,18,1,12,22086
4,7,19,1,11,20647
4,7,20,1,11,19912
4,7,21,1,10,18218
4,7,22,1,9,16065
4,7,23,1,9,12299
4,1,0,1,9,7492
4,1,1,1,9,4238
4,1,2,1,9,2709
4,1,3,2,9,1740
4,1,4,2,8,1981
4,1,5,1,8,3743
4,1,6,1,8,10676
4,1,7,1,9,18383
4,1,8,2,11,21033
4,1,9,2,11,21782
4,1,10,2,10,20193
4,1,11,2,10,18405
4,1,12,2,13,18721
4,1,13,2,13,16977
4,1,14,2,13,18164
4,1,15,1,13,17817
4,1,16,1,13,16158
4,1,17,1,12,19990
4,1,18,1,12,24560
4,1,19,1,12,23401
4,1,20,1,12,22104
4,1,21,1,11,20713
4,1,22,1,11,17805
4,1,23,1,11,13343
4,2,0,1,11,9017
4,2,1,1,11,5285
4,2,2,1,11,3964
4,2,3,2,12,2219
4,2,4,2,12,1884
4,2,5,2,12,3604
4,2,6,2,12,10613
4,2,7,1,12,18799
4,2,8,1,13,22910
4,2,9,2,12,21848
4,2,10,2,13,18567
4,2,11,1,14,18788
4,2,12,1,16,19041
4,2,13,1,16,18268
4,2,14,1,17,19803
4,2,15,1,17,18669
4,2,16,1,18,16184
4,2,17,1,18,19993
4,2,18,1,17,25142
4,2,19,1,16,25567
4,2,20,1,16,25398
4,2,21,1,15,24945
4,2,22,1,14,22886
4,2,23,1,14,17392
4,3,0,1,14,10858
4,3,1,1,13,6051
4,3,2,1,12,3875
4,3,3,1,11,2378
4,3,4,1,11,2209
4,3,5,1,11,3655
4,3,6,1,11,10416
4,3,7,1,11,18722
4,3,8,1,13,21963
4,3,9,1,15,20396
4,3,10,1,16,18427
4,3,11,1,18,18643
4,3,12,1,18,19045
4,3,13,1,21,18769
4,3,14,1,18,20075
4,3,15,1,17,20763
4,3,16,2,16,14850
4,3,17,2,14,19466
4,3,18,2,13,24736
4,3,19,2,13,25123
4,3,20,2,13,25848
4,3,21,1,12,25687
4,3,22,1,12,24224
4,3,23,1,11,19247
4,4,0,1,10,11901
4,4,1,1,9,6990
4,4,2,1,6,4189
4,4,3,1,6,2693
4,4,4,1,6,2525
4,4,5,1,6,3864
4,4,6,1,6,10934
4,4,7,1,6,19739
4,4,8,1,6,22693
4,4,9,1,7,21396
4,4,10,1,8,19716
4,4,11,1,8,20224
4,4,12,1,9,20964
4,4,13,1,9,20451
4,4,14,1,10,21246
4,4,15,1,10,19476
4,4,16,1,9,15485
4,4,17,1,9,19932
4,4,18,1,8,25891
4,4,19,1,8,28368
4,4,20,1,7,28046
4,4,21,1,7,27532
4,4,22,1,7,25552
4,4,23,1,6,22537
4,5,0,1,6,16359
4,5,1,1,5,10198
4,5,2,1,5,6690
4,5,3,1,4,4372
4,5,4,1,4,3452
4,5,5,1,4,4067
4,5,6,1,4,10538
4,5,7,1,4,18752
4,5,8,1,4,22016
4,5,9,1,4,21028
4,5,10,1,5,19763
4,5,11,1,6,20234
4,5,12,1,7,20249
4,5,13,1,9,19017
4,5,14,1,9,20232
4,5,15,1,10,18173
4,5,16,1,11,14883
4,5,17,1,10,18744
4,5,18,1,9,23820
4,5,19,1,8,26731
4,5,20,1,7,27434
4,5,21,1,6,26678
4,5,22,1,5,27421
4,5,23,1,5,25932
4,6,0,1,4,22395
4,6,1,1,4,18500
4,6,2,1,4,15192
4,6,3,1,4,11434
4,6,4,1,4,7248
4,6,5,1,3,3795
4,6,6,1,3,4505
4,6,7,1,3,7007
4,6,8,1,4,11505
4,6,9,1,6,15925
4,6,10,1,8,18649
4,6,11,1,9,20853
4,6,12,1,11,21667
4,6,13,1,13,21026
4,6,14,1,13,20299
4,6,15,1,14,20036
4,6,16,1,16,17599
4,6,17,1,16,20222
4,6,18,1,16,24992
4,6,19,1,15,26679
4,6,20,1,14,25042
4,6,21,1,11,24221
4,6,22,1,11,25137
4,6,23,1,11,24646
4,7,0,1,11,22402
4,7,1,1,11,20189
4,7,2,1,10,17852
4,7,3,1,9,13589
4,7,4,1,8,8364
4,7,5,1,8,3717
4,7,6,1,8,3888
4,7,7,1,9,5880
4,7,8,1,9,8504
4,7,9,1,11,12568
4,7,10,1,12,16098
4,7,11,1,13,18836
4,7,12,1,15,20235
4,7,13,1,15,20151
4,7,14,1,16,20439
4,7,15,1,16,19589
4,7,16,1,17,18008
4,7,17,1,16,19796
4,7,18,1,16,20261
4,7,19,1,16,19057
4,7,20,1,15,18419
4,7,21,1,14,17003
4,7,22,1,13,14979
4,7,23,1,12,11750
4,1,0,1,11,7127
4,1,1,1,10,3995
4,1,2,1,11,2571
4,1,3,1,10,1874
4,1,4,1,9,2099
4,1,5,1,9,3836
4,1,6,1,9,10018
4,1,7,1,9,17683
4,1,8,1,10,20823
4,1,9,1,11,19590
4,1,10,1,12,17251
4,1,11,1,14,16918
4,1,12,1,15,17471
4,1,13,1,14,17446
4,1,14,1,15,19058
4,1,15,1,15,18373
4,1,16,1,16,16638
4,1,17,1,16,20170
4,1,18,1,16,24191
4,1,19,1,15,23999
4,1,20,1,14,22955
4,1,21,1,14,22473
4,1,22,1,13,19457
4,1,23,1,12,13504
4,2,0,1,12,8224
4,2,1,1,11,4850
4,2,2,1,11,2955
4,2,3,1,11,1842
4,2,4,1,11,1856
4,2,5,1,11,3500
4,2,6,1,11,10029
4,2,7,1,10,18219
4,2,8,1,11,21373
4,2,9,1,13,20286
4,2,10,1,14,17834
4,2,11,1,16,17921
4,2,12,1,18,18399
4,2,13,1,19,17808
4,2,14,1,21,19416
4,2,15,1,21,18503
4,2,16,1,21,15993
4,2,17,1,21,19959
4,2,18,1,20,24994
4,2,19,1,20,24649
4,2,20,1,19,24672
4,2,21,1,19,24954
4,2,22,1,18,22542
4,2,23,1,17,16809
4,3,0,1,16,10257
4,3,1,1,16,5969
4,3,2,1,15,3585
4,3,3,1,14,2401
4,3,4,1,14,2233
4,3,5,1,14,3696
4,3,6,1,13,10213
4,3,7,1,14,18507
4,3,8,1,14,21809
4,3,9,1,16,20564
4,3,10,1,18,18518
4,3,11,1,20,18360
4,3,12,1,21,18925
4,3,13,1,23,18635
4,3,14,1,23,19500
4,3,15,1,24,18651
4,3,16,1,25,14597
4,3,17,1,25,18326
4,3,18,1,24,23147
4,3,19,1,22,25905
4,3,20,1,13,26535
4,3,21,1,12,26021
4,3,22,1,12,24639
4,3,23,1,12,19515
4,4,0,1,11,12836
4,4,1,1,10,7338
4,4,2,1,9,4313
4,4,3,1,9,2768
4,4,4,1,9,2626
4,4,5,1,9,3865
4,4,6,1,9,10994
4,4,7,1,9,19077
4,4,8,1,11,21837
4,4,9,1,12,20362
4,4,10,1,13,18727
4,4,11,1,15,18568
4,4,12,1,17,19403
4,4,13,1,17,18898
4,4,14,1,18,19884
4,4,15,1,18,18202
4,4,16,1,19,14549
4,4,17,1,18,19258
4,4,18,1,17,25401
4,4,19,1,15,27610
4,4,20,1,13,27112
4,4,21,1,12,27187
4,4,22,1,12,25235
4,4,23,1,11,21623
5,5,0,1,11,16162
5,5,1,1,11,10438
5,5,2,1,11,6644
5,5,3,1,11,4434
5,5,4,1,10,3638
5,5,5,1,10,4066
5,5,6,1,9,10012
5,5,7,1,9,18135
5,5,8,1,11,21472
5,5,9,1,12,20084
5,5,10,1,12,18473
5,5,11,1,13,19090
5,5,12,1,13,19321
5,5,13,1,16,18302
5,5,14,1,16,20242
5,5,15,1,16,17890
5,5,16,1,15,15120
5,5,17,1,14,18945
5,5,18,1,12,24386
5,5,19,1,11,27417
5,5,20,1,11,26273
5,5,21,1,9,25642
5,5,22,1,10,25764
5,5,23,1,10,24350
5,6,0,1,9,21990
5,6,1,1,9,18803
5,6,2,1,9,14928
5,6,3,1,10,10759
5,6,4,1,10,6631
5,6,5,1,9,3291
5,6,6,1,9,4424
5,6,7,1,9,6774
5,6,8,1,11,11252
5,6,9,1,12,15325
5,6,10,1,14,18272
5,6,11,1,17,20813
5,6,12,1,19,22060
5,6,13,1,21,21682
5,6,14,1,22,21766
5,6,15,1,18,22313
5,6,16,1,16,19530
5,6,17,1,15,22536
5,6,18,1,14,26787
5,6,19,1,12,29177
5,6,20,1,11,26919
5,6,21,1,11,26744
5,6,22,1,11,27001
5,6,23,1,11,23952
5,7,0,1,11,21823
5,7,1,1,11,23638
5,7,2,1,11,16740
5,7,3,1,11,12838
5,7,4,1,11,7900
5,7,5,1,11,3651
5,7,6,1,11,3782
5,7,7,1,11,5494
5,7,8,1,12,8109
5,7,9,1,14,11125
5,7,10,1,17,14837
5,7,11,1,21,18010
5,7,12,1,23,19655
5,7,13,1,25,20641
5,7,14,1,25,20553
5,7,15,1,26,20044
5,7,16,1,25,19158
5,7,17,1,24,20419
5,7,18,1,22,21555
5,7,19,1,21,20094
5,7,20,1,19,18854
5,7,21,1,19,17218
5,7,22,1,19,15238
5,7,23,1,18,12267
5,1,0,1,16,7578
5,1,1,1,16,4305
5,1,2,1,16,2708
5,1,3,1,14,1872
5,1,4,1,14,2108
5,1,5,1,14,3813
5,1,6,1,14,9931
5,1,7,1,14,17427
5,1,8,1,17,19921
5,1,9,1,19,19053
5,1,10,1,22,17061
5,1,11,1,26,17068
5,1,12,1,27,17709
5,1,13,1,29,17650
5,1,14,1,28,19246
5,1,15,1,27,18490
5,1,16,1,28,15954
5,1,17,1,28,19322
5,1,18,1,28,24381
5,1,19,1,28,23298
5,1,20,1,27,22117
5,1,21,1,23,22092
5,1,22,1,23,19205
5,1,23,1,23,14203
5,2,0,1,22,9099
5,2,1,1,22,5391
5,2,2,1,21,3440
5,2,3,1,21,2080
5,2,4,1,20,2040
5,2,5,1,19,3523
5,2,6,1,19,10139
5,2,7,1,19,18327
5,2,8,1,21,21468
5,2,9,1,22,20927
5,2,10,1,23,18810
5,2,11,1,25,18914
5,2,12,1,26,19249
5,2,13,1,27,18916
5,2,14,1,27,20409
5,2,15,1,29,19318
5,2,16,1,28,16362
5,2,17,1,27,20816
5,2,18,1,24,25505
5,2,19,1,23,25922
5,2,20,1,23,25838
5,2,21,1,22,25794
5,2,22,1,21,24436
5,2,23,1,22,19555
5,3,0,1,23,13085
5,3,1,1,21,7655
5,3,2,1,22,4678
5,3,3,1,21,3117
5,3,4,1,21,2497
5,3,5,1,21,3866
5,3,6,1,20,10912
5,3,7,2,18,20273
5,3,8,2,19,23017
5,3,9,1,19,22106
5,3,10,2,19,19762
5,3,11,1,20,19201
5,3,12,1,19,19518
5,3,13,1,19,19189
5,3,14,1,19,20046
5,3,15,1,20,18604
5,3,16,1,19,15257
5,3,17,1,20,19497
5,3,18,1,21,24992
5,3,19,1,19,26053
5,3,20,1,17,25298
5,3,21,1,17,25633
5,3,22,1,16,23774
5,3,23,1,16,18591
5,4,0,1,16,12111
5,4,1,1,15,6990
5,4,2,1,15,4392
5,4,3,1,14,2704
5,4,4,1,14,2404
5,4,5,1,14,3946
5,4,6,1,14,10507
5,4,7,1,14,19189
5,4,8,1,16,21556
5,4,9,1,18,20110
5,4,10,1,20,18842
5,4,11,1,23,18998
5,4,12,1,25,19569
5,4,13,1,26,19322
5,4,14,1,26,19909
5,4,15,1,26,17815
5,4,16,1,25,14523
5,4,17,1,23,18553
5,4,18,1,23,24337
5,4,19,1,21,26456
5,4,20,1,19,26740
5,4,21,1,18,27001
5,4,22,1,16,25291
5,4,23,1,15,22210
5,5,0,1,14,16396
5,5,1,1,14,10411
5,5,2,1,14,6516
5,5,3,1,13,4277
5,5,4,1,14,3520
5,5,5,1,13,4004
5,5,6,1,13,10160
5,5,7,1,14,18149
5,5,8,1,17,20525
5,5,9,1,19,19278
5,5,10,1,21,18203
5,5,11,1,24,18579
5,5,12,1,27,19426
5,5,13,1,27,18493
5,5,14,1,28,19787
5,5,15,1,26,17572
5,5,16,1,26,14287
5,5,17,1,24,17946
5,5,18,1,24,23739
5,5,19,1,23,26431
5,5,20,1,22,24803
5,5,21,1,19,24472
5,5,22,1,18,25533
5,5,23,1,17,24235
5,6,0,1,17,21441
5,6,1,1,17,18543
5,6,2,1,16,14904
5,6,3,1,17,10936
5,6,4,1,16,6692
5,6,5,1,15,3415
5,6,6,1,14,4294
5,6,7,1,14,6458
5,6,8,1,14,10670
5,6,9,1,14,15660
5,6,10,1,14,18946
5,6,11,1,16,20993
5,6,12,1,16,22207
5,6,13,1,16,21732
5,6,14,1,18,20396
5,6,15,1,20,20461
5,6,16,1,21,18495
5,6,17,1,21,21197
5,6,18,1,19,24139
5,6,19,1,18,25512
5,6,20,1,18,22012
5,6,21,1,18,21065
5,6,22,1,17,23097
5,6,23,1,16,22972
5,7,0,1,16,20502
5,7,1,1,16,17428
5,7,2,1,17,14399
5,7,3,1,17,11012
5,7,4,1,17,6778
5,7,5,1,17,3226
5,7,6,1,18,3646
5,7,7,1,18,5290
5,7,8,1,19,7803
5,7,9,1,20,12079
5,7,10,1,21,16737
5,7,11,1,23,19441
5,7,12,1,24,20233
5,7,13,1,27,19988
5,7,14,1,27,20180
5,7,15,1,28,18772
5,7,16,1,28,17568
5,7,17,1,27,18825
5,7,18,1,26,19959
5,7,19,1,25,18640
5,7,20,1,24,18510
5,7,21,1,24,17087
5,7,22,1,24,15875
5,7,23,1,24,12253
5,1,0,1,23,7765
5,1,1,1,23,4227
5,1,2,1,23,2783
5,1,3,1,22,1699
5,1,4,1,22,2010
5,1,5,1,22,3791
5,1,6,1,22,10118
5,1,7,1,22,17022
5,1,8,1,22,19953
5,1,9,1,23,19042
5,1,10,1,24,17137
5,1,11,1,24,17403
5,1,12,1,27,18024
5,1,13,1,28,18250
5,1,14,1,28,19638
5,1,15,1,28,19652
5,1,16,2,26,15958
5,1,17,2,26,19453
5,1,18,1,26,24011
5,1,19,1,23,23684
5,1,20,1,22,22887
5,1,21,1,22,21757
5,1,22,1,22,19620
